Customer ID,Frequency,Monetary,Total_Products_Purchased,Unique_Products_Purchased,Avg_Transaction_Value,Customer_Tenure_Days,Revenue_Per_Product,Avg_Days_Between_Purchases,Purchase_Regularity,Top_Product_Concentration,Category_Diversity,Quarterly_Spending_Trend,Price_Sensitivity,Spending_Trend,Cancellation_Rate,Is_UK,Churn
12386.0,2,401.9,354,10,200.95,186,40.19,3.2222222222222223,0.30208333333333337,0.1,10,-115.89999999999998,2.1980620252091767,-115.89999999999998,0.0,0,1
12387.0,1,143.94,134,9,143.94,234,15.993333333333332,0.0,0.0,0.1111111111111111,9,0.0,5.342931727473639,0.0,0.0,0,1
12388.0,5,1886.7,870,52,377.34000000000003,401,36.28269230769231,3.8125,0.17887785664219158,0.037037037037037035,52,152.315,1.6898823923575275,-103.62200000000001,0.0,0,1
12389.0,3,1433.33,614,41,477.77666666666664,475,34.95926829268293,5.25,0.1900476111313787,0.061224489795918366,42,352.72499999999997,1.8944425301391432,352.72499999999997,0.0,0,1
12391.0,6,2259.58,903,159,376.59666666666664,482,14.211194968553459,1.106145251396648,0.0955257569408423,0.016666666666666666,160,-170.95,8.75393512718989,7.480000000000007,0.16666666666666666,0,1
12392.0,1,234.75000000000003,73,7,234.75000000000003,410,33.53571428571429,0.0,0.0,0.14285714285714285,7,0.0,3.2436751642895083,0.0,0.0,0,1
12393.0,6,1855.25,1011,53,309.2083333333333,247,35.00471698113208,2.0930232558139537,0.17671666214997228,0.05747126436781609,55,-186.27499999999998,2.1047890619859646,50.25500000000001,0.16666666666666666,0,0
12394.0,1,351.08,180,20,351.08,36,17.554,0.0,0.0,0.05,20,0.0,2.04720194154697,0.0,0.0,0,0
12395.0,11,2930.46,2554,116,266.4054545454546,422,25.26258620689655,2.464968152866242,0.1821615574860349,0.02531645569620253,121,-122.04700000000003,2.5933862942447137,-68.47619047619048,0.18181818181818182,0,0
12396.0,1,931.43,591,65,931.43,493,14.329692307692307,0.0,0.0,0.015384615384615385,65,0.0,2.173970213775849,0.0,0.0,0,1
12399.0,6,1647.68,2016,57,274.61333333333334,464,28.906666666666666,5.054945054945055,0.20659114079875107,0.043478260869565216,60,70.45800000000001,0.8691730422378973,-0.23885714285714488,0.0,0,0
12400.0,1,205.25,91,11,205.25,233,18.65909090909091,0.0,0.0,0.09090909090909091,11,0.0,1.3937522931085906,0.0,0.0,0,1
12401.0,1,69.3,10,4,69.3,122,17.325,0.0,0.0,0.25,4,0.0,4.2047592083257275,0.0,0.0,0,1
12402.0,7,1124.15,575,42,160.59285714285716,490,26.765476190476193,5.375,0.27542751861353976,0.07692307692307693,42,-10.744999999999997,1.9545997893529157,-11.307142857142855,0.14285714285714285,0,1
12403.0,1,555.6600000000001,162,3,555.6600000000001,341,185.22000000000003,0.0,0.0,0.3333333333333333,3,0.0,0.20784609690826514,0.0,0.0,0,1
12406.0,5,4412.71,2367,81,882.542,516,54.4779012345679,4.654545454545454,0.1582693331911531,0.02702702702702703,88,263.441,2.614475902054605,263.441,0.2,0,0
12407.0,2,450.96,416,22,225.48,83,20.498181818181816,1.1666666666666667,0.1737280656076767,0.08,22,28.359999999999985,2.361401914117967,28.359999999999985,0.0,0,0
12408.0,9,2005.33,1119,65,222.81444444444443,317,30.851230769230767,2.6595744680851063,0.17528410374675737,0.042105263157894736,65,-152.40900000000002,4.190096952912192,6.1520000000000215,0.4444444444444444,0,0
12409.0,7,18240.62,10626,165,2605.802857142857,384,110.54921212121212,1.7239819004524888,0.09303866425268985,0.013513513513513514,172,344.48600000000005,3.9488860876210654,404.02600000000007,0.2857142857142857,0,0
12410.0,4,761.46,333,35,190.365,321,21.756,5.128205128205129,0.1607811487722239,0.05,36,280.70000000000005,3.3583465101223973,280.70000000000005,0.25,0,1
12411.0,1,346.9,138,22,346.9,229,15.768181818181818,0.0,0.0,0.045454545454545456,22,0.0,2.618974221718491,0.0,0.0,0,1
12412.0,5,1246.15,1156,49,249.23000000000002,358,25.431632653061225,2.0454545454545454,0.17147852129833527,0.05970149253731343,49,-226.86,1.620842760056254,-226.86,0.4,0,1
12413.0,4,685.3,232,36,171.325,221,19.03611111111111,4.230769230769231,0.22043721973178307,0.05,36,-50.349999999999994,5.20472182069025,-50.349999999999994,0.25,0,0
12414.0,5,442.41,297,19,88.482,283,23.284736842105264,8.75,0.26312353255640253,0.10344827586206896,20,164.32500000000002,1.6246419082521728,46.659,0.2,0,0
12415.0,12,69409.04,45858,293,5784.086666666666,347,236.89092150170646,0.6556701030927835,0.09584237389234242,0.00823045267489712,308,5721.664000000001,3.230415941087629,1154.2720000000002,0.16666666666666666,0,0
12416.0,1,202.56,132,11,202.56,476,18.414545454545454,0.0,0.0,0.09090909090909091,11,0.0,0.5739401299153708,0.0,0.0,0,1
12417.0,22,4347.83,1967,209,197.62863636363636,553,20.803014354066985,2.045801526717557,0.20986049448370653,0.019011406844106463,215,56.12892857142857,4.981759564106842,2.0341318681318676,0.2727272727272727,0,0
12418.0,4,1348.37,680,61,337.0925,449,22.104426229508196,3.161764705882353,0.15007779047772773,0.043478260869565216,63,64.685,2.916881838366791,92.773,0.25,0,1
12419.0,2,391.01,227,22,195.505,233,17.77318181818182,1.2272727272727273,0.1816454345448939,0.08695652173913043,22,0.0,3.949996797917349,-86.81000000000003,0.0,0,1
12421.0,4,360.01,265,26,90.0025,324,13.846538461538461,6.607142857142857,0.2682686863724938,0.10344827586206896,26,42.324999999999996,3.2476641094004295,42.324999999999996,0.25,0,1
12422.0,10,3194.29,2325,111,319.429,541,28.777387387387385,2.875,0.21935535462854655,0.021897810218978103,114,36.31457142857143,2.5705092862220678,-2.2995000000000023,0.0,0,1
12423.0,8,1953.77,1424,112,244.22125,285,17.444375,2.125984251968504,0.18740923045893668,0.0234375,112,90.63500000000002,2.7371946671125333,-19.2277380952381,0.0,0,0
12424.0,5,1528.82,1275,61,305.764,551,25.06262295081967,4.666666666666667,0.16925020782249034,0.029850746268656716,62,578.64,1.9498182893220954,578.64,0.6,0,1
12425.0,2,903.61,607,55,451.805,267,16.42927272727273,0.3103448275862069,0.09226798588928613,0.03389830508474576,55,-1024.81,1.6174949244150583,-1024.81,0.5,0,1
12426.0,3,1167.41,569,72,389.1366666666667,482,16.21402777777778,5.924050632911392,0.11422553017405583,0.025,73,-145.95000000000005,2.6004729334965404,-89.875,0.3333333333333333,0,0
12427.0,2,192.55,67,9,96.275,191,21.394444444444446,1.7272727272727273,0.25670170112163615,0.16666666666666666,9,0.0,2.929716477129423,0.0,0.5,0,1
12428.0,7,5085.03,2724,226,726.4328571428571,103,22.50013274336283,0.16666666666666666,0.06824972770069494,0.01276595744680851,226,-4621.8099999999995,2.85371030645793,-4621.8099999999995,0.2857142857142857,0,0
12429.0,7,3923.09,1855,85,560.4414285714286,365,46.154,3.336842105263158,0.16968114086015343,0.020833333333333332,86,-303.5690000000001,2.839206011987994,-195.991,0.14285714285714285,0,0
12431.0,22,6702.9,2916,197,304.67727272727274,513,34.0248730964467,1.721254355400697,0.17966625678672926,0.03819444444444445,213,-27.46628571428573,2.807509039585765,-7.8526153846153814,0.22727272727272727,0,0
12433.0,5,7205.39,6045,163,1441.078,296,44.204846625766876,0.3824561403508772,0.08199632379189149,0.013986013986013986,165,4953.210000000001,2.236123013009188,1222.2649999999999,0.0,0,1
12434.0,4,542.59,194,34,135.6475,200,15.958529411764706,3.3333333333333335,0.19294448968235903,0.05,34,-141.37,3.0257266133048994,-61.747,0.5,0,0
12435.0,5,10075.03,3782,81,2015.006,556,124.3830864197531,4.9787234042553195,0.1948575887000778,0.031578947368421054,81,773.3940000000001,3.7531727764995795,773.3940000000001,0.0,0,0
12437.0,35,8323.53,6231,227,237.8151428571429,556,36.66753303964758,1.2093023255813953,0.17298247698626135,0.02320185614849188,244,-79.61999999999999,2.512459203259633,-31.02214285714285,0.2,0,0
12439.0,3,1089.18,448,69,363.06,545,15.785217391304348,0.589041095890411,0.09764024840407962,0.02702702702702703,69,-936.14,2.659064011638933,-936.14,0.3333333333333333,0,1
12440.0,3,648.15,305,20,216.04999999999998,537,32.4075,8.125,0.17640721797174314,0.09090909090909091,22,-328.87,2.6759116260263585,-328.87,0.3333333333333333,0,1
12441.0,1,155.55,120,10,155.55,186,15.555000000000001,0.0,0.0,0.1,10,0.0,1.5279721492517098,0.0,0.0,0,1
12443.0,1,365.31,179,20,365.31,551,18.2655,0.0,0.0,0.05,20,0.0,4.1017472528564936,0.0,0.0,0,1
12445.0,2,293.08000000000004,142,20,146.54000000000002,240,14.654000000000002,1.0,0.1827439976315568,0.09523809523809523,20,0.0,1.5476850608631743,-310.08000000000004,0.5,0,1
12447.0,1,431.49,187,25,431.49,62,17.2596,0.0,0.0,0.04,25,0.0,2.3722905949033026,0.0,0.0,0,0
12449.0,2,1447.53,1108,56,723.765,258,25.84875,4.5636363636363635,0.1309702460364335,0.017857142857142856,56,90.33000000000004,2.3326855377829685,90.33000000000004,0.0,0,0
12450.0,5,469.07,307,25,93.814,293,18.7628,2.3548387096774195,0.25417661487683385,0.09375,25,3.530000000000001,2.4649392291141385,43.94,0.4,0,1
12451.0,6,8920.83,6876,259,1486.805,348,34.443359073359076,0.8753541076487252,0.08287942584595398,0.011299435028248588,272,216.88899999999995,2.837164065044409,341.49399999999997,0.16666666666666666,0,0
12454.0,5,4098.96,2232,8,819.792,240,512.37,0.6153846153846154,0.1448162789616939,0.125,8,0.0,2.180607992727881,-4098.96,0.4,0,1
12455.0,6,5303.39,2839,167,883.8983333333334,541,31.756826347305392,2.828877005347594,0.1488993542413586,0.02127659574468085,167,-123.2757142857143,3.97069244388184,-123.2757142857143,0.0,0,0
12456.0,1,780.17,441,40,780.17,74,19.50425,0.0,0.0,0.025,40,0.0,3.2167588401833047,0.0,0.0,0,0
12457.0,7,1116.8799999999999,527,36,159.5542857142857,254,31.02444444444444,4.145833333333333,0.15498432394103062,0.08163265306122448,36,84.83500000000004,4.277549554017444,84.83500000000004,0.42857142857142855,0,0
12458.0,3,1077.01,745,57,359.00333333333333,307,18.894912280701753,3.3114754098360657,0.16060054931105286,0.03225806451612903,57,8.155000000000001,1.7230757321856667,8.155000000000001,0.0,0,1
12459.0,1,398.36,256,22,398.36,424,18.10727272727273,0.0,0.0,0.045454545454545456,22,0.0,3.4007334324800995,0.0,0.0,0,1
12460.0,1,296.65,168,17,296.65,275,17.45,0.0,0.0,0.058823529411764705,17,0.0,3.3052608466966533,0.0,0.0,0,1
12462.0,2,573.31,277,39,286.655,122,14.70025641025641,0.19047619047619047,0.085246108980631,0.046511627906976744,39,0.0,3.408750643913537,0.0,0.5,0,1
12463.0,3,570.55,349,31,190.1833333333333,61,18.404838709677417,1.1081081081081081,0.1659986591479112,0.07894736842105263,31,0.0,2.46424785613051,-58.59,0.3333333333333333,0,0
12464.0,4,439.84999999999997,47,5,109.96249999999999,128,87.97,9.727272727272727,0.3692129318084176,0.25,5,-137.84999999999997,5.605246460128928,-137.84999999999997,0.0,0,0
12467.0,2,0.0,0,9,0.0,242,0.0,2.176470588235294,0.21821839546948213,0.1111111111111111,9,0.0,1.2699863619256406,-265.6,0.5,0,1
12468.0,9,3198.05,2162,129,355.3388888888889,509,24.79108527131783,3.206451612903226,0.17764423192396328,0.02564102564102564,132,-126.57342857142856,2.256248007269156,-126.57342857142856,0.4444444444444444,0,0
12469.0,2,3070.54,2552,76,1535.27,356,40.40184210526316,0.18666666666666668,0.07133992191928372,0.013157894736842105,76,-843.1399999999999,2.8094770288148996,-843.1399999999999,0.0,0,1
12470.0,1,211.95,95,23,211.95,509,9.215217391304348,0.0,0.0,0.043478260869565216,23,0.0,3.9429979966493804,0.0,0.0,0,1
12471.0,99,23577.04,11186,187,238.1519191919192,556,126.08042780748663,0.5237592397043295,0.14812012880162645,0.03481012658227848,202,-7.91357142857149,3.0140441128038624,-14.686357069143453,0.43434343434343436,0,0
12472.0,30,11023.17,7627,327,367.439,550,33.71,0.6297814207650273,0.1252364444274191,0.020463847203274217,360,86.52942857142857,2.242111875301096,-26.771964285714294,0.5,0,0
12473.0,2,549.23,457,33,274.615,11,16.643333333333334,0.15384615384615385,0.0784621543389544,0.05,33,0.0,2.7905755311175144,0.0,0.5,0,0
12474.0,37,6788.39,4622,261,183.47,486,26.009157088122606,0.9719827586206896,0.1547292985555718,0.015053763440860216,280,137.95685714285716,4.099879187834528,12.786642857142855,0.4864864864864865,0,0
12475.0,1,396.26,234,24,396.26,229,16.510833333333334,0.0,0.0,0.041666666666666664,24,0.0,2.5066583795731034,0.0,0.0,0,1
12476.0,23,8265.99,3945,272,359.3908695652174,321,30.38966911764706,0.7637795275590551,0.1220726886710349,0.015706806282722512,281,-639.777,3.864508617063187,-144.00500000000002,0.4782608695652174,0,0
12477.0,6,11629.4,3831,249,1938.2333333333333,442,46.70441767068273,1.0240641711229947,0.09392394816905379,0.013333333333333334,287,28.669999999999984,2.984432748079187,28.669999999999984,0.16666666666666666,0,0
12480.0,6,3308.74,1978,119,551.4566666666666,326,27.80453781512605,1.462962962962963,0.1372035250067608,0.024539877300613498,121,495.685,2.704432194642289,36.409000000000006,0.16666666666666666,0,0
12481.0,14,8645.38,5626,206,617.5271428571428,426,41.9678640776699,1.3929824561403508,0.1304857369406598,0.017482517482517484,215,-449.608,2.767184296390938,-143.42145454545454,0.21428571428571427,0,0
12482.0,27,21941.72,27040,41,812.6562962962963,473,535.1639024390245,0.373134328358209,0.08406272831404872,0.04950495049504951,41,9066.2,1.0473787313039364,-1440.5000000000002,0.0,0,1
12483.0,19,3116.4100000000003,1641,54,164.02157894736843,496,57.711296296296304,5.34065934065934,0.2874737498392427,0.07608695652173914,57,2.935142857142861,1.410887025173241,8.251545454545456,0.15789473684210525,0,0
12484.0,9,2588.1,1687,183,287.56666666666666,556,14.142622950819671,1.9782608695652173,0.12656041020519637,0.012987012987012988,187,333.954,2.5595143886125693,30.553214285714294,0.3333333333333333,0,1
12485.0,1,708.1,414,34,708.1,348,20.826470588235296,0.0,0.0,0.029411764705882353,34,0.0,2.404980868287125,0.0,0.0,0,1
12486.0,1,917.28,520,48,917.28,251,19.11,0.0,0.0,0.020833333333333332,48,0.0,2.9129650269488216,0.0,0.0,0,1
12487.0,2,259.79999999999995,144,3,129.89999999999998,550,86.59999999999998,0.0,0.0,0.3333333333333333,3,0.0,0.8621678104251708,0.0,0.5,0,1
12489.0,1,298.93,103,14,298.93,155,21.35214285714286,0.0,0.0,0.07142857142857142,14,0.0,4.402000793844883,0.0,0.0,0,1
12490.0,13,4969.43,3517,135,382.2638461538462,557,36.81059259259259,1.9621212121212122,0.16070243504327145,0.03018867924528302,153,-46.952142857142846,1.6210443273592428,3.893818181818183,0.07692307692307693,0,0
12492.0,1,380.0,248,21,380.0,222,18.095238095238095,0.0,0.0,0.047619047619047616,21,0.0,2.5518434046596123,0.0,0.0,0,1
12493.0,2,179.55,85,11,89.775,16,16.322727272727274,0.36363636363636365,0.1648363026488436,0.16666666666666666,11,0.0,5.786111899115926,0.0,0.5,0,0
12494.0,12,1051.16,527,53,87.59666666666668,395,19.833207547169813,5.054054054054054,0.21907889845009845,0.08,58,25.916000000000015,2.592824297525352,11.046785714285718,0.5,0,0
12495.0,2,243.4,124,16,121.7,460,15.2125,0.29411764705882354,0.13292382823854054,0.1111111111111111,16,0.0,2.9556304968630513,0.0,0.5,0,1
12496.0,2,45.34,30,10,22.67,439,4.534000000000001,0.0,0.0,0.1,10,0.0,1.0533338607593616,0.0,0.0,0,1
12497.0,2,5043.400000000001,4440,29,2521.7000000000003,464,173.91034482758621,5.951219512195122,0.15218020149256326,0.047619047619047616,31,2943.88,0.7603766488284761,2943.88,0.0,0,1
12499.0,1,357.72,300,26,357.72,379,13.758461538461539,0.0,0.0,0.038461538461538464,26,0.0,1.6599199239258964,0.0,0.0,0,1
12500.0,15,2606.2400000000002,1582,66,173.74933333333334,492,39.48848484848485,4.144329896907217,0.23599465445400533,0.04081632653061224,70,122.69800000000002,1.7976710042005941,0.4857142857142845,0.26666666666666666,0,0
12501.0,2,1945.68,1714,148,972.84,156,13.146486486486486,0.13291139240506328,0.049767053823850514,0.012578616352201259,148,0.0,2.43937606464162,0.0,0.5,0,1
12502.0,3,1478.65,421,60,492.8833333333334,129,24.644166666666667,1.2465753424657535,0.14637620302457796,0.04054054054054054,60,-657.4499999999999,3.821820612163617,-47.32499999999999,0.0,0,0
12503.0,1,896.0,560,1,896.0,403,896.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0,1
12504.0,2,261.0,366,7,130.5,416,37.285714285714285,22.375,0.34805370049633455,0.2222222222222222,7,28.200000000000017,0.5468343238840973,28.200000000000017,0.0,0,1
12505.0,2,744.5,308,41,372.25,228,18.158536585365855,0.3409090909090909,0.10453053185081991,0.044444444444444446,41,0.0,3.6870250935414086,-829.9000000000001,0.5,0,1
12506.0,1,73.5,23,23,73.5,52,3.1956521739130435,0.0,0.0,0.043478260869565216,23,0.0,2.086586656124731,0.0,0.0,0,0
12507.0,2,817.41,575,39,408.705,404,20.959230769230768,7.526315789473684,0.1587986908047146,0.02564102564102564,39,-93.08999999999997,2.6855039208762723,-93.08999999999997,0.0,0,1
12509.0,1,158.5,54,6,158.5,103,26.416666666666668,0.0,0.0,0.16666666666666666,6,0.0,3.1708700173086037,0.0,0.0,0,1
12510.0,8,2771.81,1939,92,346.47625,554,30.12836956521739,2.9635036496350367,0.15171068499779836,0.028985507246376812,97,25.10699999999997,2.00182153905911,27.009428571428565,0.25,0,1
12511.0,2,3065.77,1748,190,1532.885,248,16.13563157894737,0.07253886010362694,0.03612957155813762,0.010309278350515464,190,0.0,3.3648666037199875,0.0,0.5,0,1
12514.0,2,1597.76,840,76,798.88,461,21.02315789473684,4.506024096385542,0.10715404655682279,0.023809523809523808,77,437.5999999999999,2.8179188334517327,437.5999999999999,0.0,0,0
12515.0,1,278.7,128,15,278.7,172,18.58,0.0,0.0,0.06666666666666667,15,0.0,4.289647005124247,0.0,0.0,0,1
12516.0,3,1631.76,1406,41,543.92,418,39.7990243902439,7.333333333333333,0.18078296626128068,0.05172413793103448,47,9.870000000000005,0.6962460920462357,9.870000000000005,0.0,0,0
12517.0,1,749.7,413,125,749.7,9,5.9976,0.0,0.0,0.015151515151515152,125,0.0,1.7429450586424742,0.0,0.0,0,0
12519.0,2,318.35,203,21,159.175,296,15.15952380952381,0.5454545454545454,0.15328609143613034,0.08695652173913043,21,0.0,1.8464554228192185,-381.04999999999995,0.5,0,1
12520.0,4,1465.81,926,93,366.4525,93,15.761397849462366,0.6732673267326733,0.10301636256271766,0.0392156862745098,93,-646.6100000000001,3.437787887028908,-646.6100000000001,0.25,0,0
12523.0,21,2703.67,1632,126,128.7461904761905,557,21.457698412698413,2.6931818181818183,0.2388884825919393,0.03954802259887006,130,-26.816428571428574,3.3827039998788084,-15.446978021978023,0.23809523809523808,0,0
12524.0,15,8287.02,5533,129,552.4680000000001,488,64.24046511627907,2.4414893617021276,0.18302964851515238,0.021164021164021163,135,-257.42299999999994,2.084680006495789,-37.43151515151516,0.06666666666666667,0,0
12525.0,8,745.1800000000001,482,55,93.14750000000001,555,13.548727272727273,3.2266666666666666,0.20258631108570077,0.09210526315789473,56,52.791999999999994,3.019892748182676,-14.018000000000008,0.625,0,1
12527.0,4,653.72,512,23,163.43,348,28.422608695652176,8.592592592592593,0.2528424355625728,0.07142857142857142,23,-17.439999999999998,2.0477204709100625,-41.86800000000001,0.0,0,1
12528.0,3,675.46,351,37,225.15333333333334,132,18.255675675675676,1.2325581395348837,0.17569802403546006,0.06818181818181818,37,0.0,4.156190796205209,-203.60000000000002,0.3333333333333333,0,0
12529.0,2,311.78000000000003,190,21,155.89000000000001,347,14.846666666666668,0.22727272727272727,0.11000596963008695,0.08695652173913043,21,-321.18,2.6982450745277826,-321.18,0.5,0,1
12530.0,8,2583.23,2109,75,322.90375,461,34.44306666666667,3.6160714285714284,0.20200980619616737,0.05309734513274336,83,-0.4499999999999886,3.8944868160067725,8.03571428571429,0.125,0,0
12531.0,2,1611.83,1050,109,805.915,505,14.78743119266055,0.043859649122807015,0.029871185067929944,0.017391304347826087,109,0.0,2.1368562635506194,0.0,0.5,0,1
12533.0,6,1005.99,560,62,167.665,558,16.225645161290323,1.3448275862068966,0.1474904705376588,0.03409090909090909,62,-577.05,2.8788606444634195,-222.825,0.6666666666666666,0,1
12535.0,1,371.45,115,18,371.45,6,20.63611111111111,0.0,0.0,0.05555555555555555,18,0.0,1.8752690438782658,0.0,0.0,0,0
12537.0,1,612.94,446,42,612.94,228,14.593809523809526,0.0,0.0,0.023809523809523808,42,0.0,1.8875923495418125,0.0,0.0,0,1
12538.0,1,276.5,145,13,276.5,197,21.26923076923077,0.0,0.0,0.07692307692307693,13,0.0,4.164326368401509,0.0,0.0,0,1
12539.0,6,10136.09,4088,246,1689.3483333333334,535,41.20361788617886,0.9847494553376906,0.06681655097479879,0.010869565217391304,247,-315.6850000000004,3.5322134184549654,-922.6850000000002,0.0,0,0
12540.0,23,13071.07,7256,245,568.3073913043478,551,53.35130612244898,1.11482254697286,0.15606213153746806,0.029166666666666667,252,300.8646428571429,3.0707375076520593,36.57279411764706,0.043478260869565216,0,0
12541.0,1,284.40000000000003,287,16,284.40000000000003,100,17.775000000000002,0.0,0.0,0.0625,16,0.0,1.4820526306444046,0.0,0.0,0,1
12542.0,4,423.38,514,39,105.845,459,10.855897435897436,3.522727272727273,0.17896383935071333,0.044444444444444446,39,-123.85,3.6864188639388287,-123.85,0.5,0,1
